19.7.1,局域网,应设置广域网连接,1当内部用户有互联网访问需求时；,,
19.7.2,在每个需互联的网络边界上,应设置,支持相同网络协议的路由器,,
19.7.3,局域网的广域网连接,宜采用,下列方式：1电信级以太网；2专线SDH(同步数字系列SynchronousDigitalHierar-chy);3光纤接入。,,
19.7.3,局域网的广域网连接,宜采用,电信级以太网,,
19.7.3,局域网的广域网连接,宜采用,专线SDH(同步数字系列SynchronousDigitalHierar-chy,,
19.7.3,局域网的广域网连接,宜采用,光纤接入,,
19.8.1,网络应用,应包括,办公自动化系统,,
19.8.1,网络应用,应包括,公用互联网接入,,
19.8.1,网络应用,应包括,网络增值业务:对内、对外业务，互联网+等,,
19.8.1,网络应用,应包括,智能化设备专网等,,
19.8.3,当内部网络数据有安全性要求时,应采取,物理隔离措施隔离内外网,,
19.8.3,当内部网络数据有安全性要求时,应符合,国家和地方相关法规的规定,,
19.8.4,在网络应用中,宜设置,文件与打印服务器、邮件服务器、Web服务器、代理服务器及目录服务器等,,
19.9.1,无线局域网,宜采用,作为有线网络的补充与延伸,,
19.9.1,无线局域网,满足,各类智能终端设备无线接入的需求,,
19.9.2,WLAN网络,应满足,接入高速度、转发高容量、频谱能防护、安全可管控、准入无感知、终端可识别、控制虚拟化的设计要求,,
19.9.3,WLAN网络设计,应遵守,IEEE802.11族标准、WAPI标准及IETF的无线接入点的控制和配置协议(CAPWAP,,
19.9.4,无线局域网络设备,应选择,支持MIMO智能天线、帧聚合、块应答等符合IEEE802.1ln技术的产品架构,,
19.9.4,无线局域网络设备,向下兼容802.1la/b/g设备,并具有支持IPv4/IPv6双协议栈的能力,,
19.9.5,在有高速无线局域网络需求时,可采用,符合IEEE802.1lac标准的无线设备,,
19.9.7,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
19.9.7,无线AP的布置方案,应根据,建筑平面、用户密度等因素,,
19.9.7,无线AP的布置方案,应根据,用户提供的平面图和所选用产品的技术参数,,
19.9.7,无线AP的布置方案,应根据,无线AP在室内外覆盖的差异,,
20.1.1,通信网络系统,应适应,城镇建设的发展,,
20.1.1,通信网络系统,促进,民用建筑中语音、数据、图像、多媒体、网络电视等综合业务通信网络系统建设,,
20.1.1,通信网络系统,满足,用户对通信多业务的需求,,
20.1.1,通信网络系统,实现,资源共享,,
20.1.1,通信网络系统,避免,重复建设,,
20.1.3,各类通信设备,应具有,国家电信管理部门颁发的电信设备入网许可证,,
20.1.3,各类通信设备,其中无线通信设备应具有,国家无线电管理部门核发的无线电发射设备核准证,,
20.1.4,通信网络系统工程建设,应与,单体或群体民用建筑同步进行建设,,
20.1.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.1.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.1.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.2.1,变电所设计和电气设备的安装,应采取,抗震措施,,
20.2.1,变电所设计和电气设备的安装,应,符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.2.2,信息接入系统,可分,有线接入网和无线接入网,,
20.2.3,有线接入网,应采用,光纤接入方式,,
20.2.3,无线接入网,宜采用,宽带无线接入方式,,
20.2.4,用户接入点,应能对配线光缆与,用户光缆进行互连和配线管理,,
20.2.4,用户接入点,并可在用户接入点处设置,光分路器,,
20.2.5,光纤到建筑物和光纤到用户单元通信设施工程的设计,应满足,多家电信业务经营者(含本地有线电视网络公司等)平等接入的要求,,
20.2.6,光纤用户接入点设置的位置,应根据,不同类型建筑及不同业态建筑区域构成的配线区,,
20.2.6,光纤用户接入点设置的位置,以及配线区内光纤用户密度和数量,所确定,,
20.2.6,光纤用户接入点设置的位置,并应符合,下列规定,,
20.2.6,每个光纤配线区内,应设置,一个用户接入点,,
20.2.7,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.2.7,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
20.2.7,变电所设计和电气设备的安装,应符合,规范《电力设施抗震设计规范》GB50260的规定,,
20.2.8,用户接入点,应对,引自室外配线光缆与楼内用户光缆进行互连和配线管理,,
20.2.8,用户接入点,可在,用户接入点处设置光分路器,,
20.2.9,用户接入点的通信设施,宜设置,建筑信息接入机房内,,
20.2.10,用地红线区域内通信管道及建筑内的配线管网,应由,工程建设方负责建设,,
20.3.1,用户电话交换系统,可按业务使用需求分为,用户电话交换机系统、调度交换系统、会议电话系统和呼叫中心系统,,
20.3.2,用户电话交换系统,应根据使用需求,设置在民用建筑内,,
20.3.2,用户电话交换系统,应符合,下列要求: 1系统宜由用户电话交换机、话务台、终端及辅助设备组成,,
20.3.2,用户电话交换机,可分为,用户交换机(PBX)、ISDN用户交换机(ISPBX)、IP用户交换机(IPPBX)、软交换用户电话交换机等,,
20.3.2,用户电话交换机,应提供,普,,
20.3.4,会议电话系统,应由,会议电话汇接机、会议电话终端及辅助设备组成,,
20.3.4,会议电话汇接机,应提供,会议电话终端和对外的通信业务接口,,
20.3.4,会议电话终端,应包括,多种协议终端,,
20.3.5,呼叫中心系统,应符合,下列要求：1呼叫中心应由电话交换机、各类服务器群、话务座席、局域网交换机、防火墙、路由器等设备组成；呼叫中心远端节点应由电话交换机远端设备、话务座席、局域网交换机、防火墙、路由器等设备组成；2电话交换机应提供与公用电话网连接的接口，应能成批处理,,
20.3.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.3.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.3.7,用户电话交换系统的直流供电,应符合,下列要求:1通信设备直流电源电压宜为48V;2当建筑物内设有发电机组时，蓄电池组的初装容量应满足系统0.5h的供电时间要求;3当建筑物内无发电机组时，根据需要蓄电池组应满足系统0.5h～8h的放电时间要求;4当电话交换系统对电源有特殊要求时，,,
20.4.1,数字无线对讲系统,宜采用,多个手持台(数字手持对讲机,,
20.4.1,数字无线对讲系统,应采取,措施,,
20.4.4,数字无线对讲系统,在民用建筑用地红线内使用的,专用频段,,
20.4.4,数字无线对讲系统,在民用建筑用地红线内使用的,频段频率范围MHz,,
20.4.4,数字无线对讲系统,在民用建筑用地红线内使用的,上下行频段,,
20.4.4,数字无线对讲系统,在民用建筑用地红线内使用的,上行频段,,
20.4.6,物业管理部门中继台数量的配置,应按通话信道需求设定,其输出功率、容量应按红线内占地规模、建筑数量、建筑总面积和通话质量需求确定,,
20.4.6,中继台射频发射标称功率,应不大于,30W,,
20.4.8,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.4.8,室内天馈线分布系统中,各无源、有源器件应支持,宽频段信号的传输,,
20.4.9,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.4.9,室内天馈线分布系统的缆线设计,应符合,下列要求：1高度为100m及以下的建筑，宜采用系统主干与分支路由电缆分布方式。2高度大于100m的建筑、大型或特大型建筑，应采用系统主干路由光缆及分支路由电,,
20.4.11,室内天馈线分布系统,上下行链路信号电平覆盖及场强设计,应符合下列要求：1系统设计应满足系统上下行链路信号平衡；2系统室内信号覆盖强度,,
20.4.12,室外各区域信号覆盖强度,宜均匀分布,其信号电平值,,
20.4.12,室外各区域信号覆盖强度,宜均匀分布,其信号电平值不宜低于-90dBm,,
20.4.12,采用系统组网的室外天线射频信号至用地红线边界处电平值,不宜低于,一95dBm,,
20.4.13,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.4.13,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.4.14,数字无线对讲系统覆盖区域内应满足,不低于,95%覆盖率,,
20.4.14,无线对讲的呼损率,应小于,2%,,
20.4.14,接通率,应大于,98%,,
20.4.15,物业管理部门数字无线对讲系统,与周边其他单位对讲机系统,不应有干扰,,
20.4.16,变电所设计和电气设备的安装,应符合,现行,,
20.4.16,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260,,
20.4.16,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260,,
20.4.16,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
20.4.19,数字无线对讲系统设计,其公众暴露区域内最大射频辐射电场强度、磁场强度等防护控制限定值,应符合本标准第22章的有关规定,,
20.5.1,移动通信室内信号覆盖系统,应满足,室内移动通信用户语音及数据通信业务需求,,
20.5.2,室内信号覆盖系统,应设置在,民用建筑内,,
20.5.2,室内信号覆盖系统,对移动通信信号遮挡损耗较强或通信信号盲区的场所,.,,
20.5.3,室内信号覆盖系统,由信号源和室内天馈线分布系统组成,并应符合,,
20.5.3,室内信号覆盖系统,可分为宏蜂窝或微蜂窝等基站设备和直放站设备,2信号源,,
20.5.3,室内信号覆盖系统,可为合路设备、有源/无源宽带信号设备、天线及缆线等,2室内天馈线分布系统,,
20.5.5,室内信号覆盖系统的接入,应满足,多种技术标准的无线信号接入。,,
20.5.6,系统信号源的设定与引入方式,应符合,下列要求：1公共建筑内部话务量需求大或建筑高度大于100m的建筑、大型或特大型建筑以及有特殊需求的场所，宜选用微蜂窝或宏蜂窝基站作为系统的引入信号源；2建筑面积规模较小或话务量需求较少的场所，宜选用光纤直放站作为系统的引入信号源；3建,,
20.5.7,室内信号覆盖系统的话务量,设置应符合,"下列要求：1建筑物室内预测话务量的计算与基站载频数的配置应符合有关移动通信标准；2无线覆盖的接通率应满足在覆盖区域内95%的位置，并满足在99%的时间内移动用户能接入网络；3室内信号覆盖系统区域内优质的语音信道(TCH)呼损率不宜大于1%,控制信道",,
20.5.9,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.5.9,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
20.5.9,变电所设计和电气设备的安装,应符合,《电力设施抗震设计规范》GB50260的规定,,
20.6.2,甚小口径卫星通信系统,可由,通信卫星转发器、主站、终端站和系统网管设施组成。,,
20.6.3,甚小口径卫星通信系统网络的控制、监测、卫星通信的信道分配和通信链路的建立,应符合,地面枢纽中心站的要求,,
20.6.4,甚小口径卫星通信系统网络的拓扑结构,可分为,星状网、网状网和混合网,,
20.6.5,单点对单点或单点对多点之间的通信网络,应用于,专用业务网,,
20.6.6,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.6.6,甚小口径卫星通信系统的工作频率,应符合,下列要求：1工作频率在C频段时，上行频率应为5850MHz~6425MHz;下行频率应为3625MHz～4200MHz;2工作频率在Ku频段时，上行频率应为14.000GHz~14.500GHz;下行频率应为12.250GHz～12.750GHz;3工作,,
20.6.7,电气设备的安装,应采取,抗震措施,,
20.6.7,电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
20.6.8,甚小口径卫星通信系统,采用Ka频段通信,应能利用宽带卫星网络向用户提供千兆比特级的高速数据、高清晰度会议电视、交互式多媒体等通信业务,,
20.6.9,甚小口径卫星通信系统,应根据,用户的业务类型、业务量大小、通信质量、响应时间等要求进行设计,,
20.6.9,甚小口径卫星通信系统,应具有,较好的灵活性、适应性和可扩展性,,
20.6.9,甚小口径卫星通信系统,并满足,现有业务量和新增业务量的需求,,
20.6.10,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.6.10,甚小口径卫星通信系统网络接口,应具有,支持多种网络接口和通信协议的能力,,
20.6.10,甚小口径卫星通信系统网络接口,并能根据用户具体要求进行协议转换、操作和维护,能力,,
20.6.11,甚小口径卫星通信系统地面固定端站,应符合,下列规定,,
20.6.11,端站的站址选择,应避开,天线周边的建筑物、广告牌、各种高塔和地形地物对天线电波的阻挡和反射引起的干扰,,
20.6.11,端站的站址选择,应避免,与附近其他电气设备之间的干扰,,
20.6.11,天线到前端机房接收机端口的缆线长度,不宜大于,20m,,
20.7.1,民用建筑,可根据用户需求设置,数字微波通信系统,,
20.7.3,无线电链状网、星状网或树状网,应按照,单点对单点或单点对多点方式或按信息通信用户实际需求,,
20.7.3,无线电链状网、星状网或树状网,可作为,用户近距离信息通信专用或生产业务的备用网,,
20.7.4,系统中心站(基站)主机设备站房,宜设在,用户单位数据中心或用户电话交换机房或安防监控中心附近处,,
20.7.4,系统中心站(基站)主机设备站房,并满足,用户信息网络、用户电话交换网络、会议电视、高清晰度视频图像等信息通信业务远端接入联网需求,,
20.7.5,变电所设计和电气设备的安装,并应,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.7.5,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.7.5,数字微波通信系统使用频段,应避开,当地雷达和卫星地面通信等大功率发射机所使用的频率,,
20.7.7,室外天线金属支架,应耐腐蚀且结实牢固,并固定安装在建筑屋顶上,,
20.7.9,室外天线引至室内收发机信号装置的馈线,不宜过长,系统在分米波段工作时,,
20.7.9,馈线,可采用,同轴电缆,,
20.7.9,在厘米波段工作时,宜采用,圆波导馈线,,
20.7.9,馈线及电源线引入室内时,应加设,浪涌保护器,,
20.8.1,会议电视系统,应满足,本地会场与远端会场交互式实时通信的要求,,
20.8.1,会议电视系统,可按,用户使用需求构建双方或多方会议电视系统,,
20.8.2,会议电视系统,可分为,以下系统：1个人终端型会议电视系统；2小型会议电视系统；3中型会议电视系统；4大型及特大型会议电视系统；5远程呈现会议电视系统。,,
20.8.4,会议电视系统,应具有,下列基本功能:1在显示设备上应能收看对方或多方会议的现场图像、数据文本,,
20.8.4,会议电视系统,应具有,下列基本功能:2在显示设备上应能监察发送的图像与数据文本,,
20.8.4,会议电视系统,应具有,下列基本功能:3在显示设备上应能收看到当前会议系统网络上运行的实时数据信息,,
20.8.5,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.5,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.5,设为主会场的中大型及特大型会议电视系统,应具有,对整个会议系统进行控制和管理的功能,,
20.8.6,多点控制单元设备组网时,宜具有,网闸(GK)组网功能,,
20.8.6,多点控制单元设备组网时,应支持,主从级联、互为备份等功能,,
20.8.6,多点控制单元设备组网时,应按系统与会方最多数量配置,并留有扩展余量,,
20.8.8,会议电视系统的自适应传输,应符合,H.320、H.323、SIP等多种标准协议,,
20.8.9,会议电视系统,应支持,H.239双码流标准协议,,
20.8.9,会议电视系统,当采用,IP网络传输时,,
20.8.9,会议电视系统,应采用,标准的以太网通信接口方式组网,,
20.8.9,会议电视系统,系统终端视频图像质量评分等级,应不低于四级,,
20.8.9,会议电视系统,其图像标准、帧率及信号传输双向对称带宽宜满足,相关性,,
20.8.10,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.10,会议电视系统用房,应采用,矩形房间,,
20.8.10,会议电视系统用房,会场面积应按参加会议总人数及设备机房需求确定,具体要求可符合表20.8.10的规定,,
20.8.10,会议电视系统用房,具体要求可符合表20.8.10的规定,表,,
20.8.11,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.12,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.12,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.12,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
20.8.13,在主席台、发言席、参会第一排座席附近,应设置,信息接线盒和电源插座,,
20.8.14,电视系统设计,应执行,本标准规定,,
20.8.14,电视系统设计,应符合,国家标准《会议电视会场系统工程设计规范》GB50635的有关规定,,
20.8.16,电子会议讨论系统,宜采用有线会议讨论系统,座席布局不固定的临时会场或对安装布线有限制的会场,,
20.8.16,电子会议讨论系统,宜采用无线会议讨论系统,也可采用有线/无线混合系统,,
20.8.16,电子会议讨论系统,在同一建筑物内安装多套无线会议讨论系统,或在会场附近有与本系统相同或相近频段的,,
20.8.18,电子会议扩声系统设计,应符合,本标准第16.3节的规定,,
20.8.18,电子会议扩声系统设计,对于语言清晰度要求较高的会议场所、同声传译等,应按一级会议扩声系统进行设计,,
20.8.18,电子会议扩声系统设计,对于语言清晰度要求不高的会议场所,宜按二级会议扩声系统进行设计,,
20.8.19,电子会议表决系统设计,应符合,下列规定,,
20.8.19,电子会议表决系统设计,1设置固定座席的场所,可采用有线会议表决系统或无线会议表决系统,,
20.8.19,电子会议表决系统设计,不设固定座席的场所,宜采用无线会议表决系统,,
20.8.19,电子会议表决系统设计,2同时设置会议讨论系统和会议表决系统时,宜将,,
20.8.23,电子会议集中控制系统,宜具有,开放式的可编程控制平台和控制逻辑及人性化的中文界面,,
20.8.23,电子会议集中控制系统,宜能,与会议各子系统进行连接通信,,
20.8.23,电子会议集中控制系统,宜能,对会议系统进行控制,,
20.8.23,电子会议集中控制系统,宜能,对会场电动设备进行集中控制,,
20.8.24,会场出入口签到管理系统,应为会议组织者实时提供,应到人数、实到人数及与会代表的座席位置等出席会议的人员情况,,
20.8.24,会场出入口签到管理系统,宜具有对与会人员的进出授权、记录、查询及统计等多种功能,并应在与会人员进入会场的同时完成签到工作,,
20.8.24,会场各签到机,宜采用以太网连接方式,并应保证安全可靠,,
20.8.25,大型会议厅堂宜设置控制室,宜能开启,控制室的观察窗,,
20.8.26,使用移动式设备的会议室,应在摄像机、监视器等设备附近设置,专用电源插座回路,,
20.8.26,使用移动式设备的会议室,应与会场扩声、会议显示系统设备采用,同相电源,,
20.9.1,多媒体教学环境,可按教学模式分为,数字交互式语言学习系统、多媒体普通教室教学系统、多媒体阶梯教室教学系统、计算机网络多媒体教室教学系统和交互式视频多媒体教室教学系统等。,,
20.9.2,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.2,多媒体教学系统教师授课设备,应符合,国家相关标准规定,,
20.9.2,多媒体教学系统教师授课设备和学员学习设备的功能,应符合,国家相关标准规定,,
20.9.3,语言实验教室中数字交互式语言学习系统,宜由教师主控单元、学员单元、系统操作及教学应用软件等,组成,,
20.9.4,学员单元设备,可分为,终端型和计算机型两类,,
20.9.5,数字语音信号,在教师主控单元、学员单元之间全通道传输时,系统设备,,
20.9.5,数字语音信号,在教师主控单元、学员单元之间全通道传输时,系统设备可按技术参数及性能要求分A、B为两个级别,,
20.9.6,数字交互式语言学习系统,应以,系统基本配置为基础,,
20.9.6,数字交互式语言学习系统,并可按需,设备扩展,,
20.9.7,数字交互式语言教学及多媒体教学系统,应具有,教师与学生之间的互动等功能,,
20.9.7,数字交互式语言教学及多媒体教学系统,并能,完整记录授课时学生的语言学习情况,,
20.9.8,每间语言实验教室内,应配置,1套授课教师主控单元和多套学员单元,,
20.9.8,每间语言实验教室内,应根据实际上课人员数量配置且留有余量,学员单元数量,,
20.9.13,多媒体普通教室,可分为,电视机型多媒体普通教室,,
20.9.13,多媒体普通教室,可分为,投影机型多媒体普通教室,,
20.9.13,多媒体普通教室,可分为,交互式触控一体机型多媒体普通教室,,
20.9.14,多媒体普通教室中教师授课设备,应以教学基本配置为基础,并根据教学的实际需求增设扩展设备,,
20.9.17,交互式触控一体机型多媒体普通教室的教学系统,应符合,下列要求：1交互式触控一体机宜选用图像分辨率不低于200万像素、16:9宽高比例、对角线70in及以上规格显示屏且内嵌防眩光硬屏的薄型触控一体机，一体机可嵌装在双门或三门防眩光无尘的移动绿板框架内；2教室中其他教学设备配置可参见本标准,,
20.9.19,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.19,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.20,多媒体阶梯教室,可按,不同教学系统软硬件设备及配套设备组合成不同类型的多媒体教室,,
20.9.20,多媒体阶梯教室,其教室可分为,1多媒体阶梯教室普通教学系统；2多媒体阶梯教室高级教学系统。,,
20.9.21,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.21,变电所设计和电气设备的安装,应符合,标准《电力设施抗震设计规范》GB50260的规定,,
20.9.21,变电所设计和电气设备的安装,应符合,《电力设施抗震设计规范》GB50260的规定,,
20.9.24,多媒体阶梯教室高级教学系统,应符合,下列要求：1系统由授课的计算机终端、投影机及幕布、交互式触控一体机、数字视频实物展示台、音视频播放设备、摄像机、有线电视射频信号转换器等组成,,
20.9.24,多媒体阶梯教室高级教学系统,应设置,不少于2套自平衡式上下推拉书写白板,,
20.9.25,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.27,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.27,变电所设计和电气设备的安装,应采取,措施,,
20.9.27,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.27,变电所设计和电气设备的安装,并应符合,国家标准《电力设施抗,,
20.9.28,教室中教学系统,应包括,教师网络授课设备、学员有线或无线网络学习终端机及多媒体电子教室系统等设备,,
20.9.28,教室中教学系统,应配置,系统操作及教学应用软件,,
20.9.29,教室内宜构建本地局域网，其网络接入交换机的背板带宽及传输速率,应满足,教学时各位学生10M/100Mbps及以上自适应快速上网的需求,,
20.9.30,移动计算机网络多媒体教室应设置无线网络收发基站AP点,应满足教师授课和每位学员快速上网的需求,基站点设置的信道数和传输速率,,
20.9.31,网络多媒体教室计算机教学授课时,每位学员宜配置1台网络固定台式或移动式终端机,满足教师授课时能对学员分别进行一对一的信息互动交流,,
20.9.32,网络多媒体教室中不同的配置,可构成不同种类的网络教室模式,根据需要可增加,,
20.9.32,网络多媒体教室中不同的配置,可构成不同种类的网络教室模式,增加扩展设备的方式进行配置设计,,
20.9.32,网络多媒体教室中不同的配置,可构成不同种类的网络教室模式,根据需要可增加网络教学平台应用软件,,
20.9.33,计算机网络多媒体教室的组网方式,应符合,下列要求：1学员计算机可通过网络名称或IP地址访问教师授课计算机并实现教室内网络互通的要求；2教室内任何一台计算机应能通过网络访问到用户单位教学主干网络实现互通的要求；3教室内网络设备连接学员学习计算机的传输速率应支持10M/100Mbps,,
20.9.34,计算机网络多媒体教室平面设计,宜采用,长方形教室竖向布局方式,,
20.9.34,计算机网络多媒体教室平面设计,学员与教室使用面积,可参见相关标准要求,,
20.9.34,计算机网络多媒体教室平面设计,网络多媒体教室平面设计及教学等设备布置,可参见本标准第20.9.11条的规定,,
20.9.35,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.35,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.35,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.36,教室可按不同教学系统硬件设备及配套教学设备组合成不同终端类型的交互式音视频多媒体教室,其多媒体教室可分为,1基于计算机网络普通终端型；2基于专用触控一体机终端型。,,
20.9.37,交互式音视频教学系统,宜用于,案例教学、网络学堂、虚拟教学等本地或异地交互式教学模式,,
20.9.38,教学系统,应以,基本配置为基础,,
20.9.38,教学系统,应按,教学模式、教学环境等需求增配设备,,
20.9.39,变电所设计和电气设备的安装,并应,符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.39,变电所设计和电气设备的安装,应采取抗震措施,并应符合现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.40,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.40,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.42,教学系统,宜采用,基于H.26x或MPEGx等系列高清晰视频图像等压缩编解码格式,,
20.9.42,教学系统,并满足,基于TCP/IP方式传输的要求,,
20.9.43,教学系统配套的摄像机单元设备,宜采用,720P及以上专用高清晰度彩色摄像机,,
20.9.44,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
20.9.44,教学系统配套的管理软件,应具有,教学登记、过程控制、教学内容的传送、各教室的分屏设定和对终端视频信号进行监测等功能,,
20.9.45,教学系统,在使用,单位内多个本地教室,,
20.9.45,教学系统,进行视频交互时,应接入使用单位教学主干网络,,
20.9.45,教学系统,其传输速率应支持,1000Mbps及以上的要求,,
20.9.46,教学系统,在本地与异地多个教室进行音视频交互时,不同组网方式应符合下列要求,,
20.9.48,交互式多媒体教室的室内用房、设备布置、电声学与建筑声学、建筑环境,可参见,本标准第20.9.23条的相关规定。,,
21.1.2,综合布线系统,应采用,开放式网络拓扑结构,,
21.1.2,综合布线系统,应能满足,语音、数据、图文和视频等信息传输的要求,,
21.1.3,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
21.1.3,综合布线系统中同一信道及链路中选用的线缆、连接器件、跳线,级和类别必须保持一致,并满足传输性能的要求,,
21.1.4,综合布线系统,在公用电信网络已实现光纤传输的地区,公共建筑内设置用户单元的通信设施工程必须采用光纤到用户单元的方式建设,,
21.2.1,综合布线系统的构成,应符合,"下列规定(图):1配线子系统中可以设置集合点(CP),也可不设置集合点；2建筑物配线设备(BD)之间、建筑物楼层配线设备(FD)之间可以设置主干线缆互通；3FD可以经过主干线缆连至建筑群配线设备(CD),信息插座(TO)也可以经过水平线缆连至BD;4设置了设备间的",,
21.2.2,变电所设计和电气设备的安装,应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
21.2.2,变电所设计和电气设备的安装,应符合,国家标准《电力设施抗震设计规范》GB50260的规定,,
21.2.3,电缆布线系统的分级与类别,应符合,表21.2.3的规定,,
21.2.7,配线子系统,应由,工作区的信息插座模块、信息插座模块到电信间配线设备(FD)的水平线缆、电信间的配线设备和设备线缆及跳线等组成,,
21.2.7,配线子系统,应符合,下列规定：1电信间FD(设备间BD、进线间CD)的干线侧配线设备与水平侧配线设备之间，电话交换系统配线采用跳线连接方式；,,
21.2.9,变电所设计和电气设备的安装,并应符合,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
21.2.9,建筑群子系统,应由,连接多个建筑物之间的主干电缆和光缆、建筑群配线设备(CD)及设备线缆和跳线组成,,
21.2.9,建筑群子系统,应符合,下列规定：1建筑物间的数据干线宜采用多模、单模光缆，,,
21.2.11,进线间是建筑物外部通信和信息管线的引入场地,也可作为入口设施的安装空间,并应符合,,
21.2.11,进线间是建筑物外部通信和信息管线的引入场地,也可作为入口设施的安装空间,并应符合下列规定,,
21.2.12,设备间、电信间、进线间和工作区的配线设备、线缆、信息插座模块等设施的管理,宜符合,下列规定,,
21.2.12,综合布线的每一电缆、光缆、配线设备、终接点、接地装置、敷设管线等组成部分,均应给定唯一的标识符,并设置标签,,
21.2.13,变电所设计和电气设备的安装,并应,现行国家标准《电力设施抗震设计规范》GB50260的规定,,
21.2.14,综合布线系统,应满足,下列应用条件：1综合布线系统的传输带宽与传输速率；2综合布线系统的应用传输距离；3智能化系统设备的接口类型；4智能化系统对屏蔽与非屏蔽电缆或光缆的选择要求；5以太网供电(POE)的方式及供电线路对实际允许承载的电流与功耗,,
21.3.4,配线子系统中可以设置集合点(CP),同一个水平电缆路由中不允许超过一个集合点(CP),集合点配线设备与FD之间水平线缆的长度不应小于15m。当设置集合点时，宜按能支持12个工作区所需的铜缆或光缆配置。,,
21.3.4,集合点配线设备与FD之间水平线缆的长度,不应小于,15m,,
