10.6.13,照明装置,采用,安全特低电压供电
10.6.13,照明装置,应采用,安全隔离变压器
10.6.13,安全隔离变压器,二次侧不应接地,
10.6.14,线路,不应敷设,在贴近高温灯具的上部
10.6.14,接入高温灯具的线路,应采用,耐热导线或采取其他隔热措施
10.6.15,顶棚内设有人行检修通道的观众厅、比赛场地等,设有,照明灯具
10.6.15,照明灯具,单灯功率大于150W时,宜在每盏灯具处设置单独的保护
10.6.15,室外照明场所,单灯功率大于150W时,宜在每盏灯具处设置单独的保护
10.6.16,走道、楼梯间、门厅等公共场所的照明,宜采取,分区、分组控制措施
10.6.16,走道、楼梯间、门厅等公共场所的照明,宜采取,降低照度的控制措施
10.6.16,走道、楼梯间、门厅等公共场所的照明,按建筑使用条件和天然采光状况,采取分区、分组控制措施
10.6.17,房间或场所装设两列或多列灯具,宜按,下列方式分组控制
10.6.17,分组控制,按照,每个有可能分隔的区域1
10.6.17,多媒体教室、会议厅、多功能厅、报告厅等场所,按靠2近或远离讲台,分组
10.6.17,房间或场所装设,灯具,两列或多列
10.6.17,灯列,与采光窗,平行
10.6.17,分组控制,按下列方式,宜
10.6.18,可利用天然采光的场所,宜设置,光传感器
10.6.18,光传感器,自动分组调节,照度
10.6.19,大型图书阅览室、大空间办公室的工作区域,可自动开关,灯
10.6.19,大型图书阅览室、大空间办公室的工作区域,可调光,
10.6.20,楼梯间、走道、地下车库等场所,宜设置,红外或微波传感器
10.6.20,红外或微波传感器,实现,照明自动点亮、延时关闭或降低照度的控制
10.6.21,门厅、大堂、电梯厅等场所,宜采用,夜间定时降低照度的自动控制装置
10.6.22,大型公共建筑,宜采用,自动照明控制系统
10.6.22,大型公共建筑,宜采用,智能控制照明系统
10.6.22,智能照明控制系统,宜具备,信息采集功能
10.6.22,智能照明控制系统,宜具备,多种控制方式
10.6.22,智能照明控制系统,可设置,不同场景的控制模式
10.6.22,大型公共建筑,宜采用,智能控制照明控制系统
10.6.22,智能照明控制系统,宜具备,相适应的接口
10.6.22,自动照明控制系统,宜具备,智能控制
10.6.22,智能照明控制系统,宜具备,实时显示和记录各种相关信息并可自动生成分析和统计报表的功能
10.6.22,大型公共建筑,宜采用,适宜的自动照明控制系统
10.6.22,适宜的自动照明控制系统,宜具备,智能控制
10.6.22,智能照明控制系统,宜具备,中文人机交互界面
10.6.22,智能照明控制系统,宜具备,联动接口
10.7.1,景观照明设计,应符合,城市景观照明设计的总体要求
10.7.1,景观照明设计,应符合,所在区域整体光环境相协调
10.7.1,景观照明设计,应具备,景观亮度、光色及光影效果
10.7.1,景观照明涉及文物古建、航空航海标志等,应取得,相关部门的批准
10.7.1,景观照明的设置,应表现,建筑物或构筑物的特征
10.7.1,景观照明的设置,应显示出,建筑艺术立体感
10.7.1,景观照明设计,应突出,标志性建筑、具有重要政治文化意义的构筑物
10.7.1,区域景观照明设计方案,应重点对象,标志性建筑、具有重要政治文化意义的构筑物
10.7.1,景观照明设计,应结合,牌匾照明与广告照明、橱窗照明等进行整体设计
10.7.1,城市繁华商业街区,应进行,景观照明宜结合牌匾照明与广告照明、橱窗照明等进行整体设计
10.7.1,城市景观照明,应与,城市街区照明结合设置
10.7.1,城市景观照明,应满足,道路照明要求
10.7.1,景观照明设计,不得对,居民睡眠造成影响
10.7.2,建筑物泛光照明光线的主投射方向,宜与,主视线方向构成30°~70°夹角
10.7.2,应避免,单独使用,色温高于6000K的光源
10.7.2,灯具及安装位置,应选配和确定,根据受照面的材料表面反射比及颜色
10.7.2,建筑表面反射比,低于0.2时,不宜采用投射光照明方式
10.7.2,建筑物自身,应设置,照明灯具
10.7.2,照明灯具,应使,窗墙形成均匀的光幕效果
10.7.2,建筑,具有,较丰富轮廓线
10.7.2,建筑,可采用,轮廓装饰照明
10.7.2,同时设置轮廓装饰照明及投射光照明,投射光照明应保持,较低的亮度水平
10.7.2,大型灯组,由多组彩色荧光灯或彩色LED灯构成,设置在立面上
10.7.2,景观照明方式,宜采用,内透光照明
10.7.2,办公、商业、文化娱乐建筑,宜采用,玻璃幕墙或外墙开窗面积较大
10.7.2,9喷水照明的设置,应使,灯具的主要光束集中于水柱和喷水端部的水花
10.7.2,使用彩色滤光片时,应根据,不同的透射系数正确选择光源功率
10.7.2,采用安装于行人水平视线以下位置的照明灯具,应避免,眩光
10.7.2,景观照明的灯具安装位置,应避免,在白天对建筑外观产生不利的影响
10.7.3,景观照明灯具,应选用,具有相应防护特性的产品
10.7.4,支路线路长度,宜满足,灯具端电压要求
10.7.4,校验,应进行,保护灵敏度
10.7.4,建筑物轮廓灯,不宜超过,100个
10.7.4,景观照明系统,应与,建筑配电系统的接地形式一致
10.7.4,景观照明中部分设施,应位于,距建筑外墙20m以内范围
10.7.4,部分设施,应与,室内系统的接地形式一致
10.7.4,全部设施,位于,距建筑物外墙20m以外的照明回路
10.7.4,照明回路,宜采用,TT接地形式
10.7.4,室外分支线路,应装设,剩余电流动作保护器
10.7.4,景观照明,应集中控制,
10.7.4,景观照明,应设置,一般、节日、重大庆典等不同的控制方案
11.1.1,本章,可适用于,民用建筑物、构筑物的防雷设计
11.1.2,建筑物,防雷包括,雷电防护系统和雷电电磁脉冲防护系统
11.1.2,雷电防护系统,是,建筑物的一种防雷措施
11.1.2,雷电电磁脉冲防护系统,是,建筑物的一种防雷措施
11.1.3,建筑物,地下一层,防雷装置
11.1.3,建筑物,地面层,防雷装置
11.1.3,下列物体,建筑物金属构件,防雷等电位联结
11.1.3,建筑物,地下一层或地面层处,防雷装置
11.1.3,防雷装置,进行,防雷等电位联结
11.1.3,电气装置的外露可导电部分,应与,防雷装置进行防雷等电位联结
11.1.3,布线系统,应与,防雷等电位联结
11.1.3,建筑物的地下一层或地面层处,应与,防雷装置进行防雷等电位联结
11.1.3,4进出建筑物的金属管道,应与,防雷装置进行防雷等电位联结
11.1.4,建筑物防雷设计,应调查,地质、地貌、气象、环境等条件和雷电活动规律以及被保护物的特点等
11.1.4,建筑物防雷设计,应采取,防雷措施
11.1.4,防雷措施,可以防止或减少,雷击建筑物所引发的人身伤亡和财产损失，以及雷电电磁脉冲引发的电气和电子系统的损坏和错误运行
11.1.5,新建建筑物防雷,宜利用,建筑物金属结构及钢筋混凝土结构中的钢筋等导体作为防雷装置
11.1.5,新建建筑物防雷,应根据,建筑及结构形式与相关专业配合
11.1.6,建筑物防雷,不应采用,装有放射性物质的接闪器
11.1.7,年平均雷暴日数,应根据,当地气象台(站)的资料确定
11.1.8,250m及以上建筑物,宜提高,防雷保护的技术要求
11.2.1,建筑物,应按,防雷要求进行分类
11.2.1,分类,应根据,建筑物的重要性、使用性质、发生雷电事故的可能性及后果
11.2.1,防雷要求,应根据,建筑物的重要性、使用性质、发生雷电事故的可能性及后果
11.2.2,民用建筑物,应划分为,第二类和第三类防雷建筑物
11.2.3,建筑物,应划为,第二类防雷建筑物
11.2.3,第二类防雷建筑物,符合,高度超过100m的建筑物
11.2.3,建筑物,符合,国家级重点文物保护
11.2.3,第二类防雷建筑物,包括,国家级会堂、办公建筑物、档案馆、大型博展建筑物
11.2.3,建筑物,属于,符合下列情况之一的建筑物
11.2.3,第二类防雷建筑物,包括,特大型、大型铁路旅客站
11.2.3,特大型、大型铁路旅客站,是,第二类防雷建筑物
11.2.3,第二类防雷建筑物,包括,国际性的航空港、通信枢纽
11.2.3,符合下列情况之一的建筑物,包括,国宾馆
11.2.3,符合下列情况之一的建筑物,包括,大型旅游建筑物
11.2.3,国际港口客运站,应划为,第二类防雷建筑物
11.2.3,第二类防雷建筑物,是,对国民经济有重要意义且装有大量电子设备的建筑物
11.2.3,对国民经济有重要意义且装有大量电子设备的建筑物,包括,国家级计算中心、国家级通信枢纽等
11.2.3,第二类防雷建筑物,包括,5特级和甲级体育建筑
11.2.3,第二类防雷建筑物,包括,6年预计雷击次数大于0.05的部、省级办公建筑物及其他重要或人员密集的公共建筑物
11.2.3,公共建筑物,可能是,人员密集的场所
11.2.3,第二类防雷建筑物,包括,7年预计雷击次数大于0.25的住宅、办公楼等一般民用建筑物
11.2.4,建筑物,应划为,第三类防雷建筑物
11.2.4,符合下列情况之一的建筑物,应划为,第三类防雷建筑物
11.2.4,省级重点文物保护建筑物及省级档案馆,属于,符合下列情况之一的建筑物
11.2.4,第三类防雷建筑物,包括,省级大型计算中心和装有重要电子设备的建筑物
11.2.4,重要电子设备的建筑物,属于,第三类防雷建筑物
11.2.4,住宅建筑,高度超过,54m
11.2.4,公共建筑物,高度超过,50m
11.2.4,部、省级办公建筑物及其他重要或人员密集的公共建筑物,符合,4年预计雷击次数大于或等于0.01且小于或等于0.05的情况
11.2.4,第三类防雷建筑物,是,预计雷击次数大于或等于0.05且小于或等于0.25的住宅、办公楼等一般民用建筑物
11.2.4,预计雷击次数大于或等于0.05且小于或等于0.25的住宅、办公楼等一般民用建筑物,属于,第三类防雷建筑物
11.2.4,符合下列情况之一的建筑物,包括,6建筑群中最高的建筑物
11.2.4,符合下列情况之一的建筑物,包括,建筑群边缘高度超过20m的建筑物
11.2.4,第三类防雷建筑物,符合,调查确认当地遭受过雷击灾害的类似建筑物
11.2.4,调查确认当地遭受过雷击灾害的类似建筑物,属于,当地遭受过雷击灾害的范围
11.2.4,符合下列情况之一的建筑物,是,历史上雷害事故严重地区的较重要建筑物
11.2.4,符合下列情况之一的建筑物,是,雷害事故较多地区的较重要建筑物
11.2.4,孤立的高耸构筑物,高度大于或等于15m,符合下列情况之一的建筑物
11.2.4,符合下列情况之一的建筑物,在平均雷暴日大于15d/a的地区,孤立的高耸构筑物
11.2.4,孤立的高耸构筑物,高度大于或等于20m,符合下列情况之一
11.2.4,第二类防雷建筑物,雷电防护措施,11.3
11.3.1,第二类防雷建筑物,外部防雷应采取,防直击雷、防侧击雷的措施
11.3.1,第二类防雷建筑物,内部防雷应采取,防闪电电涌侵入、防反击的措施
11.3.2,接闪带,应装设,建筑物易受雷击的屋角、屋脊、女儿墙及屋檐等部位
11.3.2,建筑物女儿墙外角,应在,接闪器保护范围之内
11.3.2,接闪带或金属导体,应与,防雷装置连接
11.3.2,引下线,应优先利用,建筑物钢筋混凝土中的钢筋或钢结构柱
11.3.2,引下线,根数、间距及冲击接地电阻,可不做要求
11.3.2,垂直支柱,起到,引下线的作用
11.3.2,钢筋混凝土中的钢筋或钢结构柱,可作为,引下线
11.3.3,建筑物,应采取,下列防侧击措施
11.3.3,建筑物,高度,大于45m、小于250m
11.3.3,建筑物内钢构架和钢筋混凝土的钢筋,应相互连接,
11.3.3,建筑物高度,大于,45m
11.3.3,建筑物高度,小于,250m
11.3.3,钢柱或钢筋混凝土柱子内钢筋,应作为,防雷装置引下线
11.3.3,结构圈梁中的钢筋,连成,闭合环路
11.3.3,外墙上的栏杆、门窗等较大金属物,相连,防雷装置
11.3.3,建筑物高度,应采取,防侧击措施
11.3.3,金属管道及类似金属物,应连接,防雷装置
11.3.4,建筑物高度,250m及以上,采取防侧击措施
11.3.4,建筑物高度,250m及以上,满足要求
11.3.4,结构圈梁中的钢筋,每层连成闭合环路,作为均压环
11.3.5,进出建筑物的各种线路及金属管道,宜采用,全线埋地引入
11.3.5,金属外皮、钢导管及金属管道,应与,接地网连接
11.3.5,铠装电缆或穿钢导管的全塑电缆,可采用,直接埋地引入
11.3.5,入户端的三基电杆绝缘子铁脚、金具,应接地,
11.3.5,靠近建筑物的电杆的冲击接地电阻,不应大于,10Ω
11.3.6,钢筋混凝土框架,应有,可靠连接的主要钢筋
11.3.6,防雷引下线,与金属物或线路之间的间隔距离,可无要求
11.3.6,防雷引下线,与金属物或线路之间的间隔距离,符合下式要求：Sal≥0.06KcLx
11.3.6,单根引下线,应为,1
11.3.7,建筑物,全部为,钢筋混凝土结构
11.3.7,建筑物,为,砖混结构
11.3.7,建筑物,存在,钢筋混凝土组合柱和圈梁
11.3.7,钢筋混凝土结构,内,钢筋设置局部等电位联结端子板
11.3.8,防雷接地网,应优先利用,建筑物钢筋混凝土基础内的钢筋
11.3.8,建筑物的防雷接地、保护接地、设备的工作接地,应共用,接地网
11.3.8,专设防雷接地网,接地网应围绕建筑物敷设成一个闭合环路,冲击接地电阻不应大于10Ω
11.4.1,第三类防雷建筑物,外部防雷应采取,防直击雷、防侧击雷的措施
11.4.1,第三类防雷建筑物,内部防雷应采取,防闪电电涌侵入、防反击的措施
11.4.2,接闪带,应装设,在建筑物易受雷击的屋角、屋脊、女儿墙及屋檐等部位
11.4.2,建筑物女儿墙外角,应在,接闪器保护范围之内
11.4.2,外圈的接闪带及作为接闪带的金属栏杆等,应设在,外墙外表面或屋檐边垂直面上或垂直面外
11.4.2,所有接闪杆,应采用,接闪带或金属导体与防雷装置连接
11.4.3,建筑物高度,超过,60m
11.4.3,建筑物高度,应采取,下列防侧击措施
11.4.3,下列防侧击措施,应将,60m及以上外墙上的栏杆、门窗等较大的金属物直接或通过预埋件与防雷装置相连
11.4.3,60m及以上外墙上的栏杆、门窗等较大的金属物,与,防雷装置相连
11.4.4,电缆进出线,应与,电气设备接地相连
11.4.4,电缆进出线,应在,进出端将电缆的金属外皮、金属导管等与电气设备接地相连
11.4.4,架空线,转换为,电缆时
11.4.4,多回路进出线,可仅在,母线或总配电箱处装设电涌保护器
11.4.4,绝缘子铁脚、金具,应接到,接地装置上
11.4.4,进出建筑物的架空金属管道,应就近接到,防雷或电气设备的接地网上或独自接地
11.4.4,冲击接地电阻,不宜大于,30Ω
11.4.5,防雷引下线,应符合,距离要求
11.4.5,防雷引下线,应防止,高电位对附近金属物体、电气线路、电气设备和电子信息设备的反击
11.4.5,建筑物,应为,金属框架或主要钢筋可靠连接的钢筋混凝土框架
11.4.5,防止雷电流流经引下线和接地网时产生的高电位,应符合,要求
11.4.5,防雷引下线与金属物或线路之间的间隔距离,应符合,Sal≥0.04K?Lx
11.4.5,防止雷电流流经引下线和接地网,应符合,要求
11.4.5,措施,应符合,下列要求
11.4.5,单根引下线,应为,1
11.4.5,防止雷电流,应符合,下列要求
11.4.5,高电位,对,附近金属物体、电气线路、电气设备和电子信息设备的反击
11.4.5,引下线计算点,到连接点长度,m
11.5.1,天线,应采取,防雷措施
11.5.1,天线,可固定在,天线铁塔上的接闪杆
11.5.1,塔身金属结构,可兼作,接闪器和引下线
11.5.1,天线铁塔上的天线,应采取,防雷措施
11.5.1,天线塔位于机房旁边时,应在塔基四角外敷设铁塔接地网和闭合环形接地体,天线铁塔及防雷引下线应与该接地网和闭合环形接地体可靠连通
11.5.1,铁塔接地网和闭合环形接地体,可靠连通,天线铁塔及防雷引下线
11.5.1,天线基础周围的闭合环形接地体与天线机房四周敷设的闭合环形接地体,应有,两处以上部位可靠连接
11.5.2,天线馈线波导管或同轴传输线,应采取,防雷措施
11.5.2,金属外皮及敷线金属导管,应连接,塔的上下两端
11.5.2,金属外皮及敷线金属导管,应连接,塔身金属结构
11.5.2,天线铁塔上的天线馈线波导管或同轴传输线,应采取,防雷措施
11.5.2,天线馈线,应在其转弯处上方0.5m~1m范围内可靠接地,经走线架上塔
11.5.2,室外走线架,应在始末两端可靠接地,
11.5.2,天线安装框架、支持杆、灯具外壳等金属件,应与塔身金属结构,连接或焊接连通
11.5.2,防雷措施,包括,与塔身金属结构用螺栓连接或焊接连通
11.5.2,塔顶航空障碍灯及塔上的照明灯电源线,应采用,带金属外皮的电缆或将导线穿入金属导管
11.5.2,电缆金属外皮或金属导管,应在上下两端与塔身连接,至少
11.5.3,卫星通信地球站的天线,应采取,防雷措施
11.5.3,防雷措施,可采用,独立接闪杆
11.5.3,防雷措施,可采用,在天线口面上沿及副面调整器顶端预留的安装接闪杆处分别安装相应的接闪杆
11.5.3,防雷引下线,应直接引至,天线基础周围的闭合形接地体
11.5.3,天线,位于,机房屋顶
11.5.3,机房屋顶,可利用,建筑物结构钢筋作为防雷引下线
11.5.4,无线电桅杆天线,应采取,防雷措施
11.5.4,中波无线电广播台的桅杆天线塔,应是,绝缘的
11.5.4,塔基,应安装,绝缘子
11.5.4,短波无线电广播台的天线塔,应装设,接闪杆并将塔体接地
11.5.4,桅杆天线,必须,敷设接地网
11.5.4,地网相邻导体间,应相等,夹角
11.5.4,防雷措施,包括,导体的数量及每根导体的长度
11.5.4,导体的数量及每根导体的长度,应根据,发射机输出功率及波长确定
11.5.4,无线电杆杆天线,应采取,防雷措施
11.5.4,无线电广播台发射机房内,应设置,高频接地母排
11.5.5,雷达站的天线,另设,接闪杆
11.5.5,接闪杆,保护,雷达天线
11.5.5,保护雷达天线,应避免,其对雷达工作的影响
11.5.6,微波站、电视差转台、卫星通信地球站、广播电视发射台、测试调试场、移动通信基站等设施的机房,应采取,防雷措施
11.5.6,防雷措施,包括,屋面设接闪网
11.5.6,接闪网,网格尺寸,不应大于3m×3m
11.5.6,引下线,应设在,机房四周
11.5.6,引下线,应利用,机房建筑钢筋混凝土柱内的钢筋或钢结构柱
11.5.6,天线塔四角,应在,屋顶与雷电流引下线分别就近连通
11.5.6,防雷措施,包括,围绕机房敷设闭合环形水平接地体并在四角与机房接地网连通
11.5.6,机房外,应围绕,闭合环形水平接地体
11.5.6,钢筋混凝土楼板的地面和顶面,应可靠连通,所有结构钢筋
11.5.6,所有结构钢筋,应与闭合环形接地极连成一体,
11.5.6,非钢筋混凝土楼板的地面和顶面,应敷设,均压网
11.5.6,均压网,应与,闭合环形接地极连成一体
11.5.6,5雷达站机房,应利用,地面、顶面和墙面内钢筋构成网格不大于200mm×200mm的笼形屏蔽接地体
11.5.6,机房,应采取,防雷措施
11.5.7,微波站、电视差转台、卫星通信地球站、广播电视发射台、雷达站、雷达测试调试场、移动通信基站等设施机房及电力室内,应在,墙面、地槽或走线架上敷设环形或排形接地汇集线
11.5.7,机房和电力室接地汇集线之间,应采用,截面积不小于40mm×4mm的热镀锌扁钢连接导体相互可靠连通
11.5.7,应对称各引出2根接地引入导体与机房接地网就近焊接连通,与,机房接地汇集线之间
11.5.8,微波站、电视差转台、卫星通信地球站、广播电视发射台、雷达站、雷达测试调试场、移动通信基站等设施,站区内,严禁布设架空缆线
11.5.8,进出机房的各类缆线,应采用,具有金属外护套的电缆或穿金属导管埋地敷设
11.5.8,电缆或穿金属导管埋地敷设,埋地长度,不应小于50m
11.5.9,雷达测试调试场,应埋设,环形水平接地体
11.5.9,地面,应预留,接地端子
11.5.9,各种专用车辆的功能接地、保护接地、电源电缆的外皮及馈线屏蔽层外皮,应采用,接地导体
11.5.10,节日彩灯、航空障碍标志灯及其他用电设备的线路,应采取,防闪电电涌侵入措施
11.5.10,无金属外壳或保护网罩的用电设备,应处在,接闪器的保护范围内
11.5.10,固定在建筑物上的节日彩灯、航空障碍标志灯及其他用电设备的线路,应采取,防闪电电涌侵入措施
11.5.10,用电设备,应将,金属外壳或保护网罩就近与屋顶防雷装置相连
11.5.10,从配电箱(柜)引出的线路,应穿,金属导管
11.5.10,配电箱(柜)内,应装设,电涌保护器
11.5.11,建筑物和构筑物,应将,绝缘子铁脚连同铁横担一起接到电气设备的接地网上
11.5.11,建筑物和构筑物,应在,进户处将绝缘子铁脚连同铁横担一起接到电气设备的接地网上
11.5.11,建筑物和构筑物,应在,室内总配电箱(柜)装设电涌保护器
11.5.12,独立接闪杆、接闪网、引下线和接闪线支柱,禁止,悬挂电话线、广播线和低压架空线等
11.5.13,屋面露天汽车停车场,应采用,接闪杆、架空接闪线(网)作接闪器
11.5.13,屋面露天汽车停车场,应使,屋面车辆和人员处于接闪器保护范围内
11.5.14,露天堆场,宜采取,防直击雷措施
11.5.14,年计算雷击次数,宜采用,独立接闪杆或架空接闪线防直击雷
11.5.14,独立接闪杆和架空接闪线保护范围的滚球半径h,是,滚球半径
11.5.15,玻璃幕墙、光伏板,应将,金属框架与建筑物防雷装置可靠连接
11.6.1,接闪器,保护,建筑物
11.6.1,共用天线,安装在,杆顶上
11.6.2,建筑物防雷装置,可采用,接闪杆
11.6.2,建筑物防雷装置,可采用,接闪带(网
11.6.2,建筑物防雷装置,可采用,屋顶上的永久性金属物及金属屋面作为接闪器
11.6.3,接闪杆,宜采用,热浸镀锌圆钢或钢管制成
11.6.3,钢管壁厚,不应小于,2.5mm
11.6.4,接闪网和接闪带,宜采用,热浸镀锌圆钢或扁钢
11.6.4,烟囱顶上的接闪环,规格材料规格类别,圆钢直径(mm
11.6.4,烟囱顶上的接闪环,规格材料规格类别,扁钢截面积(mm2
11.6.4,烟囱顶上的接闪环,规格材料规格类别,扁钢厚度(mm
11.6.5,固定支架的高度,不宜小于,150mm
11.6.5,明敷接闪导体和引下线固定支架的间距布置方式,扁形导体和绞线固定支架的间距,500mm
11.6.6,利用钢板、铜板、铝板等做屋面的建筑物,宜利用,屋面作为接闪器
11.6.6,金属板之间,具有,持久的电气贯通连接
11.6.6,建筑物,宜利用,屋面作为接闪器
11.6.6,金属板,需要防雷击击穿时,不锈钢、热浸镀锌钢和钛板的厚度不应小于4mm
11.6.6,金属板,不需要,防雷击击穿
11.6.6,金属板,背面无,易燃物品
11.6.6,钢板、铜板、铝板等,可作为,接闪器屋面
11.6.6,金属板,应无,绝缘被覆层
11.6.6,保护层,不应属于,绝缘被覆层
11.6.7,层顶上的永久性金属物,宜作为,接闪器
11.6.7,所有部件之间,应连成,电气通路
11.6.7,钢管、钢罐的壁厚,不应小于,2.5mm
11.6.8,钢制接闪器,宜热浸镀锌,防腐措施
11.6.8,焊接处,应涂,防腐漆
11.6.8,钢制接闪器,应加大,截面积
11.6.8,钢制接闪器,应采取,其他防腐措施
11.6.9,接闪器应由下列各形式之一或任意组合而成,包括,独立接闪杆
11.6.9,接闪器,应采用,接闪网、接闪带或采用接闪杆
11.7.1,建筑物防雷装置,宜利用,建筑物钢结构或结构柱的钢筋作为引下线
11.7.1,钢筋,直径不应小于,10mm
11.7.1,多根钢筋,应通过,箍筋绑扎或焊接连通
11.7.2,专设引下线,宜采用,圆钢或扁钢
11.7.2,采用圆钢,直径不应小于,8mm
11.7.2,采用扁钢,截面积不应小于,50mm2
11.7.3,引下线,应热浸镀,锌
11.7.3,引下线,应涂,防腐漆
11.7.3,引下线,应加大截面积或采取其他的,防腐措施
11.7.4,引下线,宜沿建筑物外墙明敷设,
11.7.4,引下线,应以较短路径接地,
11.7.4,建筑艺术要求较高者,可暗敷,
11.7.5,建筑物的钢梁、钢柱、消防梯等金属构件,宜作为,引下线
11.7.5,所有部件之间,应连成,电气通路
11.7.5,各金属构件,可覆有,绝缘材料
11.7.6,专设引下线,宜在,0.3m~1.8m处设置断接卡
11.7.6,利用钢筋混凝土中的钢筋、钢柱作引下线并同时利用基础钢筋做接地网,可不设,断接卡
11.7.7,在建筑物引下线附近,需采取,防接触电压和跨步电压的措施
11.7.7,防接触电压,应符合,利用建筑物四周或建筑物内金属构架和结构柱内的钢筋作为自然引下线时，其专用引下线的数量不少于10处，且所有自然引下线之间通过防雷接地网互相电气导通
11.7.7,建筑物,防接触电压和跨步电压的措施,保护人身安全
11.7.7,引下线,电阻率,不小于50k2·m
11.7.7,地表层,电阻率,不小于50k2·m
11.7.7,外露引下线,用,耐1.2/50μs冲击电压100kV的绝缘层隔离 或 用至少3mm厚的交联聚乙烯层隔离
11.7.7,引下线3m范围内土壤地表层的电阻率,不小于,50k2·m
11.7.7,建筑物引下线附近,需采取,防接触电压和跨步电压的措施
11.7.7,需采取,措施,敷设5cm厚沥青层或15cm厚砾石层
11.7.7,建筑物,需采取,防接触电压和跨步电压的措施
11.7.7,防接触电压和跨步电压的措施,包括,用网状接地装置对地面做均衡电位处理
11.7.7,网状接地装置,用于,均衡电位处理
11.7.8,钢筋混凝土,具有,贯通性连接
11.7.8,竖向钢筋,宜作为,引下线
11.7.8,横向钢筋,宜作为,均压环
11.7.9,外露引下线,应加,保护设施
11.8.1,民用建筑,宜优先利用,钢筋混凝土基础中的钢筋作为防雷接地网
11.8.1,需要增设人工接地体时,接地体,宜采用铜质、镀铜或不锈钢导体
11.8.1,敷设于土壤中的接地体,连接到,混凝土基础内钢筋或钢材
11.8.2,人工接地体,宜采用,圆钢、钢管、角钢等
11.8.2,水平埋设的接地极及其连接导体,宜采用,扁钢、圆钢等
11.8.3,接地极及其连接导体,应热浸镀,锌
11.8.3,焊接处,应涂,防腐漆
11.8.3,接地极及其连接导体,应适当加大,截面积或采取其他防腐措施
11.8.3,土壤,腐蚀性较强的,土壤
11.8.4,垂直接地体的长度,宜为,2.5m
11.8.4,垂直接地极间的距离,宜为,5m
11.8.4,水平接地极间的距离,宜为,5m
11.8.5,接地极,埋设,深度不宜小于0.6m
11.8.6,人工防雷接地网,不宜小于,3m) 
11.8.6,人工防雷接地网,距建筑物入口处及人行道,不宜小于3m
11.8.6,人工防雷接地网,不宜小于,3m
11.8.7,钢筋混凝土基础内的钢筋,宜作为,接地网
11.8.7,基础采用以硅酸盐为基料的水泥,是,基础的基料
11.8.7,周围土壤的含水量不低于4%,是,基础的条件
11.8.7,基础的外表面无防腐层或有沥青质的防腐层,是,基础的条件
11.8.7,每根专用引下线在距地面0.5m以下的钢筋表面积总和,对,第二类防雷建筑物不应少于4.24K2(m2
11.8.8,单根钢筋,采用,敷设在钢筋混凝土中的防雷装置
11.8.8,钢筋的直径,不应小于,10mm
11.8.9,水平接地体,可埋设,建筑物散水以外的基础槽边
11.8.9,水平接地体,沿建筑物外面四周敷设,闭合环状
11.8.10,防雷装置的接地电阻,应计入,雷雨季节土壤干、湿状态的影响
11.8.11,高土壤电阻率地区,宜采用,下列方法降低防雷接地网的接地电阻
11.8.11,下列方法降低防雷接地网的接地电阻,采用,多支线外引接地网
11.8.11,多支线外引接地网,外引长度不应大于,有效长度2√p(m
11.8.11,高土壤电阻率地区,宜采用,降低防雷接地网的接地电阻
11.8.11,降低防雷接地网的接地电阻,可以采用,将接地体埋于较深的低电阻率土壤中
11.8.11,降低防雷接地网的接地电阻,也可采用,井式或深钻式接地极
11.8.11,降阻剂,应符合,环保要求
11.8.11,降低防雷接地网的接地电阻,方法,4换土
11.8.11,降低防雷接地网的接地电阻,敷设,水下接地网
11.9.1,电子信息系统,需要,防雷电电磁脉冲
11.9.1,防雷区及设备要求,应进行,损失评估
11.9.1,建筑物,宜按,第三类防雷建筑物采取防雷措施
11.9.1,接闪器,宜采用,接闪带(网
11.9.1,工程设计阶段,应将,建筑物金属构架、混凝土钢筋等自然构件、金属管道、电气的保护接地系统等与防雷装置连成共用接地系统
11.9.1,工程设计阶段,应预埋,等电位联结板
11.9.1,建筑物内电子信息系统,应采取,相应的屏蔽、接地、等电位联结及装设电涌保护器等防护措施
11.9.1,建筑物内电子信息系统,根据,所在地雷暴日、设备所在的防雷区及系统对雷电电磁脉冲的抗扰度
11.9.1,防雷区,可划分为,LPZOA、LPZOg、LPZl及LPZn+1区
11.9.1,电磁场强度的衰减情况,是划分防雷区的,依据
11.9.1,建筑物雷电电磁脉冲防护设计,宜符合,分区原则
11.9.1,建筑物电子信息系统,应根据,信息系统所处环境进行雷击风险评估
11.9.1,信息系统防雷电电磁脉冲防护等级,应划分为,A、B、C、D四级
11.9.2,减少雷电电磁脉冲的干扰,应设,屏蔽
11.9.2,金属件,应做,防雷等电位联结并与防雷装置相连
11.9.2,减少雷电电磁脉冲的干扰,宜在,建筑物和被保护房间的外部设屏蔽
11.9.2,采用屏蔽电缆时,屏蔽层应在,两端及在防雷区交界处做防雷等电位联结
11.9.2,减少雷电电磁脉冲的干扰,应选择,敷设线路路径及线路屏蔽等措施
11.9.2,系统要求只在一端做防雷等电位联结时,应采用,两层屏蔽
11.9.2,建筑物和被保护房间的外部设屏蔽,宜在,减少雷电电磁脉冲的干扰
11.9.2,非屏蔽电缆,应敷设在,金属导管内
11.9.2,金属导管,应电气贯通,导管两端
11.9.2,雷电电磁脉冲,干扰,减少
11.9.2,屏蔽,设在建筑物和被保护房间的外部,措施
